,customerid,surname,creditscore,geography,gender,age,tenure,balance,numofproducts,hascrcard,isactivemember,estimatedsalary,exited
7388,15808023,Remington,836,France,Female,29,9,133681.78,1,yes,yes,153747.73,no
7389,15676909,Mishin,667,Spain,Female,34,5,0.0,2,yes,no,163830.64,no
7390,15764922,Tu,596,Spain,Male,20,3,187294.46,1,yes,no,103456.47,no
7391,15766734,Castiglione,430,France,Male,31,5,0.0,1,yes,no,95655.16,no
7392,15795079,Nnaife,596,Spain,Male,67,6,0.0,2,yes,yes,138350.74,no
7393,15757434,Yang,599,France,Male,28,7,119706.22,1,no,no,31190.42,no
7394,15673747,Ayers,519,France,Female,22,8,0.0,1,no,yes,167553.06,no
7395,15808386,Cocci,721,Germany,Female,45,7,138523.2,1,no,no,59604.45,yes
7396,15603565,Mackenzie,603,Spain,Female,56,5,90778.76,2,yes,no,162223.67,yes
7397,15744044,Fiorentini,572,Germany,Male,47,4,99353.42,1,yes,no,196549.85,yes
7398,15577771,Akabueze,453,Germany,Female,40,1,111524.49,1,yes,yes,120373.84,yes
7399,15769548,Hyde,668,France,Female,37,7,128645.67,1,yes,no,92149.64,no
7400,15802071,Levi,762,Germany,Male,35,1,117458.51,1,no,yes,178361.48,yes
7401,15677395,Nwabugwu,633,France,Female,39,9,129189.15,2,no,no,170998.83,no
7402,15632010,Chia,647,Spain,Male,33,7,121260.19,2,yes,no,77216.48,no
7403,15779492,Trevisano,796,Spain,Male,56,6,94231.13,1,no,no,121164.6,yes
7404,15694677,Bennetts,733,France,Male,39,1,0.0,2,yes,yes,141841.31,no
7405,15704315,Teng,556,France,Male,34,8,163757.06,1,yes,yes,104000.06,no
7406,15742009,Hsueh,489,Spain,Male,58,4,0.0,2,yes,yes,191419.32,no
7407,15766663,Mahmood,639,France,Male,22,4,0.0,2,yes,no,28188.96,no
7408,15742297,Sinclair,715,France,Male,35,2,141005.47,1,yes,yes,60407.93,no
7409,15688059,Chin,807,Germany,Female,42,9,105356.09,2,yes,yes,130489.37,no
7410,15752344,She,714,Spain,Male,34,5,0.0,2,yes,no,193040.32,no
7411,15698749,He,626,Germany,Female,23,6,85897.95,1,yes,no,109742.8,no
7412,15631693,Hill,697,France,Male,36,7,0.0,2,yes,yes,74760.32,no
7413,15604536,Vachon,850,Germany,Female,31,4,164672.66,1,no,yes,61936.1,no
7414,15802869,Ball,737,Germany,Female,45,2,99169.67,2,yes,yes,78650.95,no
7415,15635598,Hsieh,812,France,Male,29,6,0.0,2,no,no,168023.6,no
7416,15592326,Baker,583,France,Male,36,8,0.0,2,no,yes,5571.59,no
7417,15736533,Monaldo,730,Germany,Female,37,5,124053.03,1,yes,no,118591.67,no
7418,15647191,Lucchesi,677,France,Male,36,4,0.0,2,yes,no,7824.31,no
7419,15622507,Hamilton,748,Germany,Female,40,3,103499.09,2,no,no,38153.19,no
7420,15765487,Kuo,753,Germany,Female,38,9,151766.71,1,yes,yes,180829.99,no
7421,15646521,Fan,634,Spain,Female,36,1,0.0,1,yes,yes,143960.72,no
7422,15746258,Wright,622,France,Male,29,7,101486.96,1,yes,yes,8788.35,no
7423,15692430,Milano,699,Germany,Male,36,2,123601.56,2,yes,no,103557.85,no
7424,15625501,Wall,570,Germany,Male,38,1,127201.58,1,yes,no,147168.28,yes
7425,15640521,Chidumaga,552,Germany,Male,33,3,144962.74,1,yes,no,58844.84,yes
7426,15790630,Olisaemeka,619,France,Female,48,4,0.0,1,no,no,18094.96,yes
7427,15664720,Kovalyova,714,Spain,Male,33,8,122017.19,1,no,no,162515.17,no
7428,15750055,Onio,503,Spain,Male,32,9,100262.88,2,yes,yes,157921.25,no
7429,15644878,Hill,685,Spain,Female,43,6,117302.62,1,no,no,68701.73,no
7430,15754578,Okeke,606,France,Female,35,0,135984.15,2,yes,no,186778.89,no
7431,15705379,Upjohn,678,France,Male,38,3,0.0,2,yes,no,66561.6,no
7432,15761047,H?,724,Germany,Male,31,2,160997.54,2,no,yes,64831.36,no
7433,15671293,Marcus,779,Germany,Female,37,2,128389.63,1,yes,yes,6589.16,yes
7434,15687527,Yobachukwu,638,Spain,Male,35,1,0.0,2,yes,no,165370.66,no
7435,15647898,Russell,610,Spain,Female,50,5,130554.51,3,yes,no,184758.17,yes
7436,15671534,Hovell,646,Germany,Female,57,6,90212.0,1,yes,no,13911.27,yes
7437,15591248,Chukwumaobim,628,France,Female,29,9,71996.29,1,yes,yes,34857.46,no
7438,15676156,Boyle,528,France,Female,32,4,85615.66,2,yes,no,156192.43,no
7439,15812918,Scott,432,France,Female,27,6,62339.81,2,no,no,53874.67,no
7440,15604130,Johnstone,622,Spain,Female,47,6,142319.03,1,no,no,100183.05,no
7441,15700549,Alvares,721,France,Male,54,5,0.0,2,yes,yes,4493.12,no
7442,15715519,McDavid,614,Spain,Male,36,5,0.0,2,yes,no,130610.78,no
7443,15707042,Dellucci,634,France,Female,24,2,87413.19,1,yes,no,63340.65,no
7444,15605276,Brothers,742,France,Female,29,4,0.0,2,yes,yes,180066.59,no
7445,15630592,Sanders,516,France,Female,45,4,0.0,1,yes,no,95273.73,yes
7446,15636626,Morrison,718,France,Male,35,3,97560.16,1,yes,yes,53511.74,no
7447,15740411,Molle,636,Germany,Male,30,8,141787.31,2,yes,yes,109685.61,no
7448,15593834,Genovese,691,Spain,Male,36,7,129934.64,1,no,no,75664.56,yes
7449,15804235,Zetticci,698,France,Female,37,2,166178.02,2,yes,yes,71972.95,no
7450,15679801,Hsueh,712,Spain,Female,39,5,163097.55,2,yes,yes,23702.42,no
7451,15673907,Alexander,659,France,Male,20,8,0.0,2,no,no,112572.02,no
7452,15636562,Muravyova,573,Spain,Male,44,8,0.0,2,no,no,62424.46,no
7453,15702571,Wright,778,Germany,Female,35,1,151958.19,3,yes,yes,131238.37,yes
7454,15627365,Calabresi,732,France,Male,46,0,0.0,2,yes,yes,184350.78,no
7455,15748499,Johnson,550,Germany,Male,33,4,118400.91,1,no,yes,13999.64,yes
7456,15598614,Lucchesi,790,Spain,Male,20,8,0.0,2,yes,no,168152.76,no
7457,15668889,Galgano,665,Germany,Female,43,2,116322.27,4,yes,no,35640.12,yes
7458,15800049,Grigoryeva,728,Spain,Female,43,5,0.0,1,yes,yes,120088.17,no
7459,15583724,Raymond,645,Spain,Female,29,4,0.0,2,yes,yes,74346.11,no
7460,15622083,Paterson,647,Germany,Male,30,6,143138.91,2,yes,no,2955.46,no
7461,15645571,Genovese,596,Spain,Male,32,4,0.0,2,no,yes,146504.35,no
7462,15598266,Martin,610,France,Male,40,9,0.0,1,yes,yes,149602.54,no
7463,15667934,Moretti,512,France,Male,36,0,129804.17,1,yes,no,53020.9,no
7464,15569682,Leckie,768,Germany,Male,37,9,108308.11,1,yes,no,41788.25,yes
7465,15772941,Lane,666,Germany,Male,30,3,110153.27,1,no,yes,74849.46,no
7466,15586174,Brodney,700,Germany,Female,30,4,116377.48,1,yes,yes,134417.31,no
7467,15803682,Angelo,651,Germany,Female,37,10,117791.06,2,yes,yes,75837.58,no
7468,15627328,Millar,542,Spain,Female,26,2,0.0,2,yes,yes,54869.54,no
7469,15717065,Balashov,686,France,Female,35,8,105419.73,1,yes,no,35356.46,no
7470,15602456,Afanasyev,850,Germany,Female,47,4,99219.47,2,yes,yes,122141.13,no
7471,15721569,Chialuka,658,Germany,Female,55,8,119327.93,1,no,yes,119439.66,no
7472,15573798,Yermolayev,448,France,Female,36,6,83947.12,2,yes,no,81999.53,no
7473,15638272,Tien,609,Spain,Male,32,4,99883.16,1,yes,yes,120594.85,no
7474,15799859,Lucchesi,704,France,Male,50,4,165438.26,1,yes,no,120770.75,yes
7475,15599152,Lai,698,France,Male,31,1,156111.24,1,no,no,134790.74,no
7476,15737909,Bates,759,France,Male,44,2,111095.58,2,yes,no,100137.7,no
7477,15646190,Saunders,677,France,Female,56,0,119963.45,1,no,no,158325.87,yes
7478,15711249,Chukwuemeka,544,Spain,Male,22,4,0.0,2,yes,no,70007.67,no
7479,15671987,Meagher,567,Spain,Male,35,8,153137.74,1,yes,no,88659.07,no
7480,15812766,Golubeva,490,Spain,Male,40,6,156111.08,1,no,no,190889.13,no
7481,15778589,Collier,626,France,Male,34,7,113014.7,2,yes,yes,56646.28,no
7482,15750104,Chan,718,Germany,Male,43,5,132615.73,2,yes,no,32999.1,no
7483,15784526,Chen,616,France,Male,44,5,102016.38,1,no,yes,178235.37,yes
7484,15646563,Wright,772,France,Female,35,9,0.0,1,no,yes,25448.31,no
7485,15744423,Cocci,561,France,Male,32,5,0.0,2,yes,no,84871.99,no
7486,15593694,Williams,814,France,Male,49,8,0.0,2,no,no,157822.54,no
7487,15785367,McGuffog,651,France,Female,56,4,0.0,1,no,no,84383.22,yes
7488,15687765,Chukwujamuike,538,Germany,Female,42,4,80380.24,1,yes,no,119216.46,no
7489,15789014,Scott,600,France,Female,26,6,108909.12,1,yes,no,82547.01,no
7490,15703177,Bell,654,France,Female,35,2,90865.8,1,yes,yes,86764.46,no
7491,15660263,Olisaemeka,622,France,Male,40,4,99799.76,2,yes,no,197372.13,no
7492,15776545,Napolitani,682,France,Male,28,10,200724.96,1,no,yes,82872.64,yes
7493,15683276,Sargood,610,Spain,Female,37,10,140363.95,2,yes,yes,129563.86,no
7494,15599272,Harrington,795,France,Female,36,1,151844.64,1,yes,yes,135388.89,no
7495,15589541,Sutherland,557,France,Female,27,2,0.0,2,no,yes,4497.55,no
7496,15608804,Allan,824,Germany,Male,49,8,133231.48,1,yes,yes,67885.37,no
7497,15645820,Folliero,698,France,Male,27,7,0.0,2,yes,no,111471.55,no
7498,15659031,Mordvinova,630,France,Female,36,8,126598.99,2,yes,yes,134407.93,no
7499,15790113,Schofield,609,Germany,Female,71,6,113317.1,1,yes,no,108258.22,yes
7500,15652289,Williams,694,France,Male,47,4,0.0,2,yes,no,197528.62,no
7501,15605341,Baird,681,France,Female,58,8,93173.88,1,yes,yes,139761.25,no
7502,15697844,Whitehouse,721,Spain,Female,32,10,0.0,1,yes,no,136119.96,yes
7503,15652048,Thompson,563,Germany,Male,44,7,105007.31,2,yes,yes,197812.16,no
7504,15587038,Ogochukwu,654,Spain,Female,32,2,0.0,1,yes,yes,51972.92,yes
7505,15660528,Niu,659,Spain,Male,27,4,0.0,2,yes,no,99341.87,no
7506,15700300,Okoli,674,Germany,Female,44,4,131593.85,1,no,yes,171345.02,yes
7507,15642001,Lorenzen,576,Germany,Male,44,9,119530.52,1,yes,no,119056.68,yes
7508,15580366,Okechukwu,566,Germany,Male,54,4,118614.6,2,yes,yes,172601.62,no
7509,15657228,Anderson,545,Germany,Male,37,9,95829.13,2,no,yes,104936.88,no
7510,15729377,Ku,798,France,Male,36,1,0.0,2,yes,yes,159044.1,no
7511,15686913,Kung,757,France,Male,38,0,0.0,1,yes,no,83263.06,no
7512,15631267,Lu,641,France,Male,50,6,153590.73,2,yes,yes,130910.78,no
7513,15632275,Trevisano,718,France,Male,29,2,0.0,1,yes,no,126336.72,no
7514,15715907,Onwubiko,699,France,Male,64,9,113109.52,1,yes,no,27980.8,yes
7515,15764841,Vidler,623,France,Female,35,0,130557.24,1,yes,yes,47880.71,no
7516,15748649,Shen,644,France,Male,40,8,93183.19,1,yes,no,73882.49,no
7517,15771409,McGregor,586,France,Male,58,7,151933.63,1,yes,no,162960.05,yes
7518,15779207,Nnamdi,500,Germany,Male,30,2,125495.64,2,yes,yes,68807.47,no
7519,15814116,Castiglione,583,France,Female,42,7,0.0,2,yes,no,144039.05,no
7520,15665087,Bergamaschi,595,Germany,Female,26,8,118547.72,1,yes,yes,151192.18,no
7521,15611189,Allingham,670,Spain,Male,43,1,97792.21,1,no,no,120225.62,no
7522,15729718,Stelzer,610,France,Male,41,6,0.0,3,no,no,56118.81,yes
7523,15733602,Rubin,814,Spain,Female,72,2,0.0,2,no,yes,130853.03,no
7524,15620103,Ho,660,France,Female,40,8,167181.01,1,yes,yes,185156.94,no
7525,15770406,Watson,580,Germany,Male,35,9,121355.19,1,no,yes,35671.45,no
7526,15800554,Perry,850,France,Female,81,1,0.0,2,yes,yes,59568.24,no
7527,15611409,Sun,676,Spain,Male,35,0,0.0,2,no,no,139911.58,no
7528,15646535,Harrell,578,France,Male,46,5,113226.47,1,yes,no,56770.76,no
7529,15575430,Robson,579,France,Female,33,1,118392.75,1,yes,yes,157564.75,no
7530,15711299,Wilson,711,Germany,Female,52,8,145262.54,1,no,yes,131473.31,no
7531,15642063,Kelechi,692,France,Male,40,6,163505.16,1,no,no,90424.09,no
7532,15706602,Bates,760,Spain,Female,33,1,118114.28,2,no,yes,156660.21,no
7533,15592773,Eberegbulam,630,Germany,Female,51,0,108449.23,3,no,no,88372.69,yes
7534,15786539,Olisaemeka,808,France,Male,32,1,0.0,2,yes,yes,46200.71,no
7535,15737542,Davey,611,Germany,Female,36,10,103294.56,1,yes,no,160548.12,no
7536,15590234,De Luca,697,France,Female,42,1,0.0,1,yes,no,1262.83,yes
7537,15773776,Ho,655,France,Female,38,6,0.0,1,yes,yes,188639.28,no
7538,15728082,Vasiliev,601,Spain,Male,28,6,0.0,2,yes,no,14665.28,no
7539,15609987,Smith,755,France,Male,42,2,119919.12,1,yes,no,156868.21,no
7540,15735330,Sung,553,France,Male,37,1,0.0,1,yes,no,30461.55,no
7541,15649430,White,723,France,Male,28,4,0.0,2,yes,yes,123885.88,no
7542,15768777,Wang,507,Spain,Female,34,4,0.0,2,yes,yes,60688.38,no
7543,15777893,Davide,777,France,Male,43,1,0.0,2,yes,no,21785.91,no
7544,15791326,Nnamdi,566,France,Male,34,3,0.0,1,no,no,188135.69,no
7545,15615176,Welsh,732,France,Male,26,7,0.0,2,yes,no,154364.66,no
7546,15735221,Sousa,697,France,Female,42,10,0.0,2,yes,no,61312.15,no
7547,15617991,Andrews,555,France,Male,29,4,128744.04,1,yes,yes,47454.93,no
7548,15658504,Chiawuotu,584,Germany,Female,62,9,137727.34,2,no,yes,121102.9,no
7549,15785705,Thomson,705,Germany,Female,44,10,106731.58,1,yes,no,137419.87,yes
7550,15801817,Carpenter,688,France,Female,38,7,123544.21,1,yes,yes,157664.02,no
7551,15752578,Yefimova,626,France,Female,37,2,133968.96,2,yes,no,148689.65,no
7552,15781574,Ma,636,Spain,Male,76,9,126534.6,1,yes,yes,39789.62,no
7553,15792107,Black,719,Spain,Female,35,8,0.0,1,yes,yes,165162.4,no
7554,15569917,Obijiaku,706,Spain,Male,30,6,87609.68,2,no,no,137674.55,yes
7555,15721504,King,731,Spain,Male,41,3,0.0,2,yes,no,101371.72,no
7556,15757306,Miller,738,Spain,Male,49,3,0.0,3,yes,yes,65066.48,yes
7557,15647295,Chin,426,France,Male,34,9,0.0,2,yes,no,107876.91,no
7558,15642098,Cox,622,Spain,Female,36,0,108960.0,2,yes,no,111180.3,yes
7559,15696120,Wallace,701,Spain,Female,30,2,0.0,2,yes,no,115650.63,no
7560,15675176,Price,512,France,Male,51,6,144953.31,1,yes,yes,165035.17,no
7561,15700046,Yuan,635,France,Male,41,4,103544.88,2,yes,no,193746.55,no
7562,15782089,Mullen,685,France,Male,33,6,0.0,1,yes,no,58458.26,no
7563,15706394,Howell,609,France,Male,53,7,0.0,2,no,yes,52332.85,no
7564,15759387,McIntosh,598,Germany,Male,38,1,101487.18,1,yes,yes,75959.1,yes
7565,15623369,Clifton,708,France,Male,52,10,105355.81,1,yes,no,123.07,yes
7566,15732943,Okwuoma,574,Spain,Male,36,4,77967.5,1,yes,no,167066.95,yes
7567,15750545,Chidiebere,629,France,Male,44,5,0.0,4,no,no,117572.59,yes
7568,15809909,Fan,422,Spain,Female,54,4,0.0,2,yes,yes,7166.71,no
7569,15642448,Onyemauchechukwu,656,Spain,Male,28,8,120047.77,1,yes,yes,137173.39,no
7570,15791944,Harker,697,France,Male,32,7,175464.85,3,yes,no,116442.42,yes
7571,15768342,Bolton,718,France,Male,52,8,79475.3,3,yes,yes,32421.32,yes
7572,15567919,Lazarev,586,Germany,Male,37,8,167735.69,2,no,yes,104665.79,no
7573,15674750,Alexeyeva,481,Spain,Female,37,8,0.0,2,yes,no,44215.86,no
7574,15778345,Stevens,749,France,Female,33,1,74385.98,1,yes,no,20164.47,no
7575,15687634,Glover,561,Germany,Male,49,5,94754.0,1,yes,yes,26691.31,no
7576,15666096,Ibekwe,676,Spain,Male,27,4,0.0,1,no,yes,107955.67,no
7577,15581700,Paterson,615,Germany,Male,43,3,86920.86,1,yes,yes,150048.37,no
7578,15656417,Marsh,582,France,Female,39,1,132077.48,2,yes,no,192255.15,no
7579,15649101,Reeves,601,France,Male,40,10,127847.86,1,no,no,173245.68,no
7580,15781975,Rees,708,France,Male,34,3,0.0,1,no,yes,121457.88,yes
7581,15700511,Hanson,708,Germany,Male,42,9,176702.36,2,yes,yes,104804.74,no
7582,15770255,Onwughara,797,Germany,Female,33,10,83555.58,1,no,no,69767.14,no
7583,15643574,Odinakachukwu,682,France,Male,26,8,0.0,2,yes,no,178373.43,no
7584,15595010,Huang,694,Spain,Female,39,9,0.0,2,no,no,99924.04,no
7585,15580579,Trevisani,490,France,Female,40,1,0.0,1,yes,yes,49594.19,yes
7586,15748532,Dale,828,Spain,Male,42,10,0.0,1,yes,yes,186071.14,no
7587,15773789,Pavlova,594,Spain,Female,38,7,96858.35,1,yes,no,77511.45,no
7588,15600027,Meng,579,Spain,Male,33,1,0.0,2,yes,yes,54816.57,no
7589,15620832,Dean,723,France,Female,35,0,0.0,2,no,yes,61290.99,no
7590,15568819,Chiganu,619,Germany,Female,42,8,132796.04,3,yes,yes,191821.35,yes
7591,15748691,Lung,794,Spain,Female,30,1,154970.54,1,no,yes,156768.45,no
7592,15583552,Donaldson,674,Germany,Male,44,3,88902.21,1,yes,no,73731.32,no
7593,15588019,Li Fonti,418,France,Male,28,7,98738.92,1,yes,no,122190.22,no
7594,15713250,Izmailova,502,France,Male,33,8,0.0,2,yes,yes,123509.01,no
7595,15569595,Walker,678,France,Female,50,6,0.0,1,yes,no,8199.5,no
7596,15794868,Nnonso,599,Germany,Male,40,10,137456.28,2,yes,yes,14113.11,no
7597,15576680,Stevenson,736,France,Male,29,4,0.0,2,no,no,51705.01,no
7598,15613699,Schnaars,430,France,Female,60,7,73937.02,1,yes,no,161937.62,yes
7599,15609758,Geoghegan,537,France,Female,45,7,158621.04,1,yes,no,120892.96,yes
7600,15762392,Ilyina,683,Spain,Male,30,1,113257.2,1,yes,yes,65035.02,no
7601,15693382,Muir,828,France,Male,31,9,0.0,1,no,yes,164257.37,no
7602,15791769,Gardener,691,France,Female,29,9,116536.43,1,yes,no,51987.99,no
7603,15712483,Chidi,608,Spain,Female,28,4,0.0,2,yes,no,10899.63,yes
7604,15636454,Fu,691,France,Female,60,6,101070.69,1,yes,no,177355.8,yes
7605,15710138,Sun,718,Spain,Male,39,6,0.0,2,no,yes,63889.1,no
7606,15571571,Ting,680,Germany,Female,31,3,127331.46,3,yes,yes,176433.6,no
7607,15638751,Ashton,838,Spain,Female,41,5,0.0,2,yes,no,81313.51,no
7608,15598574,Uwakwe,695,Spain,Female,31,5,0.0,2,no,yes,13998.88,no
7609,15796787,Vassiliev,681,France,Male,46,0,105969.42,1,yes,no,5771.56,no
7610,15615670,Kazakova,762,France,Male,36,5,119547.46,1,yes,yes,42693.65,no
7611,15705506,Perry,751,Spain,Male,38,7,0.0,2,no,no,90839.61,no
7612,15599535,Howell,678,Spain,Male,28,5,138668.18,1,yes,yes,54144.01,no
7613,15768449,Ricci,634,France,Female,37,7,51582.5,2,yes,yes,184312.88,no
7614,15725002,Smith,749,France,Male,37,7,0.0,2,yes,no,20306.79,no
7615,15611682,Rossi,590,Spain,Male,37,6,169902.92,1,yes,yes,128256.18,no
7616,15749964,Jones,610,France,Female,27,4,87262.4,2,yes,no,182720.07,no
7617,15678779,Quezada,502,France,Male,33,7,0.0,2,no,yes,4082.52,no
7618,15752601,McCulloch,578,France,Female,40,7,0.0,2,no,no,102233.73,no
7619,15758477,Tobeolisa,547,France,Female,32,2,0.0,2,yes,no,132002.83,no
7620,15629133,Black,579,France,Female,27,9,0.0,2,yes,no,126838.7,no
7621,15604963,Fraser,661,France,Male,39,5,0.0,2,no,no,181461.46,no
7622,15796413,Green,794,France,Male,46,6,0.0,2,yes,no,195325.74,no
7623,15812470,Allan,719,France,Male,61,5,0.0,2,no,yes,29132.43,no
7624,15587443,Akudinobi,728,France,Female,69,1,0.0,2,yes,yes,131804.86,no
7625,15689692,Walker,598,Germany,Male,19,3,150348.37,1,yes,yes,173784.04,no
7626,15779586,Olisaemeka,822,Germany,Female,46,3,115074.02,2,yes,no,26249.86,no
7627,15667588,Arcuri,670,Spain,Female,40,3,0.0,1,yes,yes,182650.15,no
7628,15624423,Liu,850,France,Male,28,8,99986.98,1,yes,no,196582.55,no
7629,15591107,Flemming,723,Germany,Female,68,3,110357.0,1,no,no,141977.54,yes
7630,15748986,Bischof,705,Germany,Male,42,8,166685.92,2,yes,yes,55313.51,no
7631,15793896,John,677,Spain,Male,40,7,95312.8,1,yes,yes,62944.75,no
7632,15620570,Sinnett,736,France,Male,43,4,202443.47,1,yes,no,72375.03,no
7633,15727811,Ts'ui,661,Germany,Female,47,0,109493.62,1,no,no,188324.01,yes
7634,15707681,Pokrovsky,501,Germany,Male,38,9,88977.39,2,no,yes,133403.07,no
7635,15702030,Azarov,516,France,Female,29,2,104982.57,1,yes,no,157378.5,no
7636,15673238,McCarthy,517,Germany,Female,59,8,154110.99,2,yes,no,101240.08,yes
7637,15604196,Simpson,766,France,Male,32,6,185714.28,1,yes,yes,102502.5,no
7638,15769356,Stevenson,520,Germany,Female,23,3,116022.53,2,yes,yes,37577.66,no
7639,15665590,Moore,541,France,Male,46,6,0.0,2,yes,yes,83456.67,no
7640,15572361,Chill,790,Germany,Female,34,2,164011.48,1,yes,no,199420.41,no
7641,15667460,Moore,797,France,Male,31,9,0.0,2,yes,yes,24748.89,no
7642,15654760,Su,811,France,Male,40,1,101514.89,1,yes,yes,121765.0,no
7643,15632669,Rees,722,Spain,Female,32,4,0.0,2,yes,yes,113666.48,no
7644,15613673,Lung,675,France,Male,28,9,0.0,1,yes,no,134110.93,no
7645,15698522,Thomas,660,Germany,Male,39,9,134599.33,2,yes,no,183095.87,no
7646,15741633,Fuller,566,Spain,Male,32,10,147511.26,1,yes,yes,159891.03,no
7647,15674583,Trevisani,768,France,Male,25,0,78396.08,1,yes,yes,8316.19,no
7648,15665374,Dumolo,610,Spain,Female,31,5,0.0,2,no,no,63736.36,no
7649,15588854,Wu,715,France,Female,31,3,110581.29,1,yes,yes,94715.24,no
7650,15810716,Kerr,750,Germany,Male,42,8,151836.36,2,yes,no,68695.38,no
7651,15776921,Geoghegan,431,Germany,Male,45,5,83624.55,2,no,no,36899.62,no
7652,15569394,Bailey,704,France,Male,24,2,148197.15,2,yes,no,182775.08,no
7653,15788215,Hsia,535,Spain,Female,30,5,122924.75,1,no,no,62390.59,yes
7654,15641007,Holden,614,France,Female,38,4,72594.0,1,yes,yes,76042.48,no
7655,15594651,Milani,748,France,Male,38,4,115221.36,1,no,yes,70956.75,no
7656,15575146,Jamieson,492,Germany,Male,51,8,117808.74,2,yes,yes,67311.12,no
7657,15608916,Ndubueze,573,France,Male,40,7,147754.68,1,yes,yes,110454.46,no
7658,15666297,Abramova,706,Spain,Female,53,3,0.0,3,no,no,88479.02,yes
7659,15598586,Wetherspoon,680,France,Male,31,10,113292.17,1,yes,yes,122639.73,no
7660,15665014,Middleton,458,Spain,Male,36,5,0.0,2,yes,no,79723.78,no
7661,15701738,Arcuri,612,Germany,Male,44,2,115163.38,1,yes,yes,97677.52,yes
7662,15650591,Calabrese,809,Germany,Male,50,10,118098.62,1,yes,yes,100720.02,yes
7663,15652667,Hampton,590,France,Male,39,9,0.0,2,yes,yes,104730.52,no
7664,15679622,Clayton,602,France,Male,35,8,0.0,1,yes,yes,22499.29,no
7665,15730150,Otutodilichukwu,540,Spain,Male,37,0,120825.7,1,yes,no,28257.89,no
7666,15813192,Chukwuemeka,494,France,Male,25,6,0.0,2,no,yes,109988.09,no
7667,15606554,Douglas,797,France,Male,29,1,0.0,1,no,yes,149991.32,no
7668,15611794,Galloway,526,Germany,Male,61,6,133845.28,2,yes,yes,45180.8,no
7669,15672357,Sochima,631,Spain,Male,38,7,0.0,2,yes,no,181605.85,no
7670,15711759,Wilkins,576,France,Female,29,5,108541.04,1,yes,yes,126469.09,no
7671,15615296,Rice,405,France,Male,39,10,0.0,1,yes,no,160810.85,yes
7672,15699294,Pope,555,France,Male,30,1,0.0,2,no,no,88146.86,no
7673,15788634,Romani,750,Spain,Female,37,2,113817.06,1,no,no,88333.74,no
7674,15660871,Ch'ang,665,France,Male,28,8,137300.23,1,yes,no,90174.83,no
7675,15618258,Chizuoke,640,Spain,Male,37,5,158024.38,1,yes,no,81298.09,no
7676,15722535,Ireland,457,France,Female,33,7,127837.54,1,no,yes,60013.17,no
7677,15711977,Finch,695,France,Male,36,4,161533.0,1,yes,no,100940.91,no
7678,15690169,Meng,645,France,Male,31,7,161171.7,2,yes,no,12599.94,yes
7679,15790689,Hibbins,647,Spain,Male,32,9,80958.36,1,yes,yes,128590.73,no
7680,15665181,Chung,808,Spain,Male,25,7,0.0,2,no,yes,23180.37,no
7681,15633608,Black,641,France,Male,33,2,146193.6,2,yes,yes,55796.83,yes
7682,15805261,Balashov,700,Spain,Male,29,8,0.0,2,no,yes,152097.02,no
7683,15740356,Palmer,660,Germany,Male,26,4,115021.76,1,no,yes,162443.05,no
